id,name,dob,registered_date,phone,country
10103,Vulpix-alola,1953-04-11T17:48:48.600Z,2022-05-12T14:12:06.209Z,9680209538,IN
10104,Ninetales-alola,1980-08-10T08:43:42.499Z,2010-05-30T05:39:59.206Z,763871309,CH
10105,Diglett-alola,1995-07-23T01:36:49.342Z,2002-10-02T09:18:16.578Z,415065708,IE
10106,Dugtrio-alola,1955-08-10T22:58:09.093Z,2021-06-20T07:23:38.524Z,921167106,NZ
10107,Meowth-alola,1994-09-11T09:05:39.316Z,2016-01-13T12:16:13.553Z,794632080,CH
10108,Persian-alola,1948-04-27T19:31:14.150Z,2016-06-04T01:25:01.537Z,938224652,ES
10109,Geodude-alola,1944-08-29T17:58:53.621Z,2018-11-24T06:50:21.720Z,1539619445,GB
10110,Graveler-alola,1967-11-19T13:59:35.106Z,2014-12-03T04:31:02.993Z,34710541,NO
10111,Golem-alola,1976-01-15T19:13:33.935Z,2012-08-28T19:50:21.762Z,169778521,GB
10112,Grimer-alola,1969-02-28T00:48:52.546Z,2018-09-14T07:00:18.647Z,2809098462,US
10113,Muk-alola,1968-03-03T10:46:47.779Z,2005-01-02T10:32:32.101Z,9981910157,IN
10114,Exeggutor-alola,1975-07-22T05:50:23.696Z,2008-05-19T06:18:38.174Z,,UA
10115,Marowak-alola,1980-06-17T19:39:29.951Z,2010-03-05T15:33:31.373Z,7995516519,IN
10116,Greninja-battle-bond,1965-01-05T16:24:40.016Z,2015-04-24T06:44:34.407Z,71849895,DK
10117,Greninja-ash,1996-12-04T00:42:21.478Z,2017-04-12T05:33:09.989Z,6750235266,MX
10118,Zygarde-10-power-construct,1983-01-08T12:23:31.348Z,2017-05-09T08:44:50.295Z,59126067,DK
10119,Zygarde-50-power-construct,1973-09-21T19:23:09.665Z,2005-03-01T23:04:41.044Z,379761541,RS
10120,Zygarde-complete,1946-02-25T20:33:50.567Z,2002-03-25T06:21:57.346Z,6509073288,NZ
10121,Gumshoos-totem,1952-06-03T19:50:33.352Z,2007-09-25T04:27:55.894Z,2086192101,BR
10122,Vikavolt-totem,1994-12-16T06:41:10.198Z,2015-02-11T13:25:31.914Z,6595261474,MX
10123,Oricorio-pom-pom,1991-02-21T16:24:27.130Z,2013-07-07T02:35:39.906Z,790720602,CH
10124,Oricorio-pau,1973-02-23T17:14:28.575Z,2010-07-23T17:42:39.913Z,5542947147,DE
10125,Oricorio-sensu,1946-10-16T07:31:28.392Z,2010-04-13T00:27:37.747Z,6207004500,IR
10126,Lycanroc-midnight,1962-10-09T17:14:33.457Z,2019-12-03T20:38:53.331Z,,CA
10127,Wishiwashi-school,1961-03-05T22:31:07.420Z,2021-03-03T03:31:25.766Z,6374034571,US
10128,Lurantis-totem,1959-09-02T13:32:10.524Z,2010-05-20T10:01:56.509Z,301459982,TR
10129,Salazzle-totem,1962-01-31T16:42:40.299Z,2018-03-17T04:40:54.150Z,6568985836,MX
10130,Minior-orange-meteor,1948-09-09T23:04:32.475Z,2021-05-26T14:01:41.038Z,476445965,AU
10131,Minior-yellow-meteor,1994-12-04T00:55:21.944Z,2008-08-04T05:29:24.068Z,77863633,NO
10132,Minior-green-meteor,1978-01-24T15:40:35.045Z,2003-04-12T06:24:02.543Z,9740621906,IR
10133,Minior-blue-meteor,1991-01-17T02:07:38.553Z,2016-10-02T14:14:05.851Z,6130492967,TR
10134,Minior-indigo-meteor,1987-08-23T10:36:05.316Z,2003-12-24T20:32:58.926Z,2285585164,IR
10135,Minior-violet-meteor,1948-09-23T10:37:23.717Z,2010-07-31T22:38:23.329Z,9097225209,IN
10136,Minior-red,1998-09-26T00:32:40.361Z,2016-04-13T20:00:20.578Z,176588995,RS
10137,Minior-orange,1973-10-27T08:39:15.988Z,2012-07-11T00:31:08.312Z,346138071,FR
10138,Minior-yellow,1981-07-24T02:25:31.696Z,2010-04-12T07:49:15.621Z,140313438,NL
10139,Minior-green,1985-05-08T05:02:41.598Z,2017-06-16T14:09:07.836Z,3187466,FI
10140,Minior-blue,1970-09-19T07:58:08.609Z,2008-12-07T09:54:52.198Z,906649971,AU
10141,Minior-indigo,1987-02-11T01:46:06.977Z,2020-12-25T01:00:46.523Z,6579437936,MX
10142,Minior-violet,1988-11-18T17:14:19.822Z,2012-04-11T19:50:22.499Z,707181872,AU
10143,Mimikyu-busted,1961-04-13T15:14:24.865Z,2020-06-07T16:00:16.980Z,1768747690,GB
10144,Mimikyu-totem-disguised,1973-12-09T19:06:08.868Z,2012-01-25T08:19:06.590Z,758263834,NZ
10145,Mimikyu-totem-busted,1955-03-01T05:26:17.868Z,2016-01-09T01:28:57.590Z,8388669667,IN
10146,Kommo-o-totem,1961-04-14T09:16:50.759Z,2015-01-14T13:37:59.105Z,596429562,AU
10147,Magearna-original,1995-07-18T15:36:27.471Z,2014-01-13T18:35:10.366Z,7961692453,TR
10148,Pikachu-partner-cap,1971-01-29T07:50:00.504Z,2020-09-28T12:58:24.375Z,9720910034,IN
10149,Marowak-totem,1962-03-05T03:19:48.369Z,2003-03-31T05:40:25.003Z,765474164,CH
10150,Ribombee-totem,1965-03-30T08:19:51.255Z,2020-03-17T15:05:27.890Z,5451041433,TR
10151,Rockruff-own-tempo,1954-10-12T23:31:23.507Z,2011-11-10T01:00:10.113Z,779952864,CH
10152,Lycanroc-dusk,1970-12-26T15:51:26.166Z,2014-07-28T15:17:44.093Z,3249659161,DE
10153,Araquanid-totem,2001-03-16T04:20:25.361Z,2004-11-14T23:04:49.653Z,6869197120,MX
10154,Togedemaru-totem,1986-03-31T03:04:06.588Z,2006-12-21T19:41:48.593Z,7880468340,TR
10155,Necrozma-dusk,1984-02-15T00:02:53.348Z,2012-04-08T14:07:18.414Z,8689536440,US
10156,Necrozma-dawn,1977-04-30T10:23:33.886Z,2004-06-01T01:03:29.079Z,4165921884,US
10157,Necrozma-ultra,1990-06-25T08:21:30.609Z,2010-05-26T15:48:32.281Z,567765322,FR
10158,Pikachu-starter,1958-08-08T22:44:04.505Z,2007-06-01T19:35:35.627Z,9329096182,TR
10159,Eevee-starter,1990-06-07T20:01:59.828Z,2006-10-22T14:44:47.070Z,,DK
10160,Pikachu-world-cap,1948-07-15T09:30:59.519Z,2009-09-03T21:47:15.548Z,7382848659,IN
10161,Meowth-galar,1964-10-17T14:10:22.366Z,2003-08-25T05:12:34.500Z,536070226,FR
10162,Ponyta-galar,1990-03-09T04:33:45.961Z,2019-03-21T23:53:22.000Z,,UA
10163,Rapidash-galar,1984-01-26T14:20:13.629Z,2015-05-18T10:02:37.736Z,69894199,NO
10164,Slowpoke-galar,1965-07-14T08:02:54.457Z,2007-06-16T21:59:33.363Z,6488161943,MX
10165,Slowbro-galar,1993-05-29T06:51:48.429Z,2017-09-19T17:19:56.406Z,314270417,IE
10166,Farfetchd-galar,1980-12-20T21:17:58.175Z,2016-07-26T08:07:31.047Z,91258768,DK
10167,Weezing-galar,1973-08-08T18:59:45.900Z,2010-04-24T23:19:56.355Z,2349635379,TR
10168,Mr-mime-galar,1976-12-19T03:52:32.521Z,2015-12-04T04:50:02.141Z,37926950,AU
10169,Articuno-galar,1958-10-24T04:06:22.886Z,2017-07-30T02:25:28.331Z,102832719,GB
10170,Zapdos-galar,1949-04-22T03:41:44.951Z,2014-07-13T12:05:09.428Z,2622723465,BR
10171,Moltres-galar,1968-01-25T17:49:45.802Z,2004-02-25T12:41:28.002Z,,CA
10172,Slowking-galar,1971-03-07T07:09:30.770Z,2004-12-30T11:29:49.465Z,8753877276,NZ
10173,Corsola-galar,1965-05-24T19:47:09.123Z,2012-11-13T02:02:31.502Z,875108721,AU
10174,Zigzagoon-galar,1965-06-19T13:07:20.781Z,2003-06-08T04:03:49.490Z,926079583,ES
10175,Linoone-galar,1996-02-10T01:12:21.644Z,2006-07-29T03:00:37.900Z,6746520069,BR
10176,Darumaka-galar,1975-01-28T04:29:00.839Z,2017-07-31T19:44:31.808Z,828933181,NL
10177,Darmanitan-galar-standard,1982-11-29T16:25:44.093Z,2002-07-11T06:47:29.573Z,650283490,NL
10178,Darmanitan-galar-zen,1985-08-17T04:07:55.376Z,2013-07-03T04:20:51.997Z,989596006,ES
10179,Yamask-galar,1991-04-01T03:33:35.911Z,2020-03-05T22:44:28.642Z,1387350202,GB
10180,Stunfisk-galar,1975-03-20T06:07:16.161Z,2018-06-06T14:41:01.858Z,4067995050,IR
10181,Zygarde-10,1987-12-27T22:38:12.776Z,2007-06-14T18:10:59.683Z,,UA
10182,Cramorant-gulping,1994-11-25T04:13:39.866Z,2015-06-16T15:16:55.050Z,6901040920,MX
10183,Cramorant-gorging,1960-03-22T02:26:00.183Z,2003-05-30T07:37:18.119Z,1524298837,GB
10184,Toxtricity-low-key,1999-01-25T00:09:35.748Z,2015-07-27T13:36:14.456Z,9989644534,IR
10185,Eiscue-noice,1969-01-14T08:20:01.337Z,2020-03-09T16:14:37.149Z,1697409794,GB
10186,Indeedee-female,1971-10-22T06:07:55.594Z,2004-02-22T23:55:25.350Z,,CA
10187,Morpeko-hangry,1983-01-31T14:30:28.385Z,2013-09-25T01:53:03.371Z,,CA
10188,Zacian-crowned,1953-12-07T19:06:11.658Z,2003-12-09T16:20:15.975Z,42696241,DK
10189,Zamazenta-crowned,1952-12-14T20:08:43.907Z,2012-04-20T11:40:26.452Z,,UA
10190,Eternatus-eternamax,1962-03-04T07:20:04.842Z,2006-11-22T04:39:50.067Z,4606856842,DE
10191,Urshifu-rapid-strike,1952-03-19T16:36:40.671Z,2007-09-17T08:58:37.999Z,389759576,RS
10192,Zarude-dada,1997-04-24T11:54:22.636Z,2006-10-16T06:38:00.856Z,936918170,ES
10193,Calyrex-ice,1966-06-14T04:54:31.895Z,2007-03-11T03:29:22.211Z,6570525783,MX
10194,Calyrex-shadow,1978-02-06T02:38:22.920Z,2014-08-15T04:14:37.837Z,3231949096,IR
10195,Venusaur-gmax,1955-12-24T19:16:31.043Z,2015-06-20T12:14:19.413Z,50808260,NO
10196,Charizard-gmax,1988-12-01T21:40:30.193Z,2017-08-16T23:19:00.513Z,2913186301,IR
10197,Blastoise-gmax,1987-09-19T09:18:28.697Z,2010-02-01T15:35:04.299Z,2234091187,DE
10198,Butterfree-gmax,1985-11-12T19:52:16.981Z,2008-03-19T14:32:08.873Z,87426034,NO
10199,Pikachu-gmax,1984-01-07T00:36:29.982Z,2012-03-15T03:25:14.508Z,610007334,IE
10200,Meowth-gmax,1980-07-30T13:58:03.991Z,2014-12-18T11:05:39.705Z,86382991,NO
10201,Machamp-gmax,1978-06-30T13:35:28.068Z,2006-08-31T02:54:58.417Z,489732311,AU
10202,Gengar-gmax,1977-05-22T17:15:31.338Z,2015-05-02T07:22:58.173Z,6353182516,MX
10203,Kingler-gmax,1975-08-16T17:48:16.458Z,2018-12-25T22:43:50.515Z,9081589404,IN
10204,Lapras-gmax,1963-08-03T00:12:26.992Z,2006-04-05T06:13:21.932Z,2256948,FI
10205,Eevee-gmax,1973-06-16T20:11:41.902Z,2010-02-19T13:17:20.673Z,6264330822,MX
10206,Snorlax-gmax,1961-12-30T10:59:28.014Z,2017-05-21T21:59:41.181Z,8927090381,IN
10207,Garbodor-gmax,1997-12-01T21:34:44.533Z,2015-11-19T00:32:03.305Z,8165022703,IN
10208,Melmetal-gmax,1964-09-21T09:02:00.518Z,2018-01-11T22:31:10.462Z,6467700737,BR
10209,Rillaboom-gmax,1955-07-11T14:40:22.945Z,2003-07-30T15:38:04.720Z,6443128812,MX
10210,Cinderace-gmax,1978-07-15T21:05:04.269Z,2008-09-26T20:15:31.617Z,785652664,CH
10211,Inteleon-gmax,2001-01-10T02:37:21.797Z,2016-09-29T04:22:18.561Z,27145477,NO
10212,Corviknight-gmax,1988-10-28T22:02:15.389Z,2008-06-01T20:23:23.616Z,526794869,FR
10213,Orbeetle-gmax,1969-03-31T15:15:37.797Z,2010-04-30T10:27:03.473Z,5212997684,BR
10214,Drednaw-gmax,1972-04-28T22:16:22.405Z,2006-07-16T13:27:27.718Z,764266439,CH
10215,Coalossal-gmax,1999-12-21T03:45:28.334Z,2022-04-24T18:51:07.427Z,2346783687,IR
10216,Flapple-gmax,1972-01-21T02:08:37.488Z,2009-03-31T00:58:20.409Z,9590835121,IN
10217,Appletun-gmax,1983-01-06T16:02:52.256Z,2011-03-29T19:57:18.465Z,8562124132,IR
10218,Sandaconda-gmax,1991-07-29T10:58:41.530Z,2020-04-16T22:20:41.310Z,510849859,IE
10219,Toxtricity-amped-gmax,1958-03-27T14:24:52.804Z,2012-04-20T13:03:06.476Z,6909785577,US
10220,Centiskorch-gmax,1982-02-18T05:26:55.968Z,2021-03-07T02:06:42.526Z,757706829,CH
10221,Hatterene-gmax,1997-07-21T10:19:00.435Z,2011-07-25T12:23:05.467Z,7284109063,DE
10222,Grimmsnarl-gmax,1962-06-12T00:02:07.962Z,2010-06-29T20:40:18.074Z,57712343,NO
10223,Alcremie-gmax,1966-09-25T11:10:37.840Z,2008-05-16T20:21:35.398Z,,CA
10224,Copperajah-gmax,1991-09-26T22:44:12.490Z,2022-03-24T16:07:41.755Z,6903207518,MX
10225,Duraludon-gmax,1980-10-14T20:16:33.981Z,2012-05-16T15:38:08.978Z,911699265,NL
10226,Urshifu-single-strike-gmax,1968-03-17T12:32:59.929Z,2006-01-16T11:55:48.417Z,115238216,IE
10227,Urshifu-rapid-strike-gmax,1999-11-12T12:18:51.039Z,2013-06-08T09:52:02.733Z,,CA
10228,Toxtricity-low-key-gmax,1967-01-22T02:00:39.509Z,2008-05-28T14:46:12.668Z,5750201,FI
10229,Growlithe-hisui,1977-08-24T19:31:57.510Z,2015-04-15T22:56:25.813Z,,UA
10230,Arcanine-hisui,1986-12-11T20:14:03.931Z,2008-02-28T21:40:54.731Z,350285037,RS
10231,Voltorb-hisui,1995-09-03T10:17:38.578Z,2014-02-22T05:00:06.627Z,7218830061,NZ
10232,Electrode-hisui,1976-05-23T05:34:30.664Z,2014-04-17T00:17:33.713Z,349766519,NL
10233,Typhlosion-hisui,1991-01-31T10:23:42.617Z,2009-09-05T00:46:38.994Z,1768475088,GB
10234,Qwilfish-hisui,1955-12-22T11:08:39.311Z,2014-02-12T06:49:38.104Z,3677464975,DE
10235,Sneasel-hisui,1984-05-04T20:05:25.420Z,2006-01-19T12:58:18.129Z,3485331105,IR
10236,Samurott-hisui,1964-08-01T00:45:12.840Z,2010-11-26T01:17:37.066Z,254473477,NL
10237,Lilligant-hisui,1977-09-30T14:50:34.690Z,2015-10-28T16:58:18.616Z,,UA
10238,Zorua-hisui,1991-10-26T01:37:11.784Z,2007-11-10T01:38:02.918Z,284528060,FR
10239,Zoroark-hisui,1995-08-14T13:58:47.748Z,2010-09-25T04:13:25.497Z,6181950978,TR
10240,Braviary-hisui,1989-10-14T09:33:35.073Z,2002-04-25T02:07:57.281Z,9920089608,IN
10241,Sliggoo-hisui,1980-12-08T07:17:51.025Z,2012-06-23T03:03:20.139Z,,CA
10242,Goodra-hisui,1952-03-17T12:47:33.767Z,2015-05-13T10:27:47.718Z,974440128,ES
10243,Avalugg-hisui,1967-11-24T02:29:03.729Z,2002-07-01T18:07:19.296Z,7812988812,DE
10244,Decidueye-hisui,1997-01-16T07:30:23.226Z,2012-04-16T13:23:10.903Z,3005656787,NZ
10245,Dialga-origin,1986-06-25T04:03:28.675Z,2010-01-27T00:02:00.792Z,167272495,NL
10246,Palkia-origin,1999-04-06T18:03:00.253Z,2007-12-14T23:27:34.318Z,547701110,FR
10247,Basculin-white-striped,1989-02-12T07:56:29.263Z,2020-05-13T05:21:06.700Z,77500036,NO
10248,Basculegion-female,1952-02-07T00:41:05.486Z,2017-11-21T20:03:31.878Z,2812747768,US
10249,Enamorus-therian,1981-03-26T04:19:30.016Z,2005-09-23T02:03:50.102Z,130936550,FR
10250,Tauros-paldea-combat-breed,1954-12-14T14:51:43.478Z,2014-08-05T01:45:58.229Z,8214254182,BR
10251,Tauros-paldea-blaze-breed,1951-07-30T14:38:01.596Z,2016-01-18T00:46:18.676Z,2477109271,TR
10252,Tauros-paldea-aqua-breed,2001-03-10T13:26:58.664Z,2003-08-25T17:19:13.520Z,1296408109,NZ
10253,Wooper-paldea,1979-09-09T13:58:16.980Z,2009-08-28T17:36:03.495Z,718835212,IE
10254,Oinkologne-female,1949-06-30T20:30:11.736Z,2007-01-18T07:21:40.865Z,3743296979,DE
10255,Dudunsparce-three-segment,1954-06-06T14:32:53.055Z,2013-04-02T06:48:27.648Z,,CA
10256,Palafin-hero,1949-03-02T13:36:36.970Z,2013-02-12T14:10:23.285Z,,UA
10257,Maushold-family-of-three,1962-06-13T04:34:36.739Z,2009-08-16T22:37:31.283Z,8731650033,DE
10258,Tatsugiri-droopy,1961-04-19T21:45:18.831Z,2022-02-25T01:34:34.646Z,,CA
10259,Tatsugiri-stretchy,1990-08-05T09:11:12.630Z,2002-08-08T02:40:21.436Z,319210856,IR
10260,Squawkabilly-blue-plumage,2001-01-17T05:21:35.817Z,2017-12-22T13:10:27.536Z,107489925,NL
10261,Squawkabilly-yellow-plumage,2000-03-21T08:46:02.273Z,2015-10-09T19:39:03.671Z,9610237793,NZ
10262,Squawkabilly-white-plumage,1967-09-28T00:36:56.537Z,2013-08-14T18:27:23.727Z,4067873994,TR
10263,Gimmighoul-roaming,1955-09-20T03:26:15.640Z,2009-04-12T16:23:26.285Z,456051186,NL
10264,Koraidon-limited-build,1950-05-01T02:43:55.356Z,2013-07-19T04:13:47.021Z,310696244,RS
10265,Koraidon-sprinting-build,1952-04-03T14:14:13.839Z,2004-06-12T13:30:30.517Z,73309500,NO
10266,Koraidon-swimming-build,1974-06-05T10:21:50.664Z,2003-03-07T14:52:49.363Z,211764763,FR
10267,Koraidon-gliding-build,1988-10-06T14:49:03.107Z,2015-07-28T19:03:36.612Z,9978445363,IN
10268,Miraidon-low-power-mode,1971-03-31T00:27:36.655Z,2006-11-08T20:34:56.831Z,2078004562,IR
10269,Miraidon-drive-mode,1952-11-06T14:33:48.377Z,2010-01-08T10:04:08.408Z,5955236682,DE
10270,Miraidon-aquatic-mode,1967-04-09T04:09:33.384Z,2013-09-05T00:46:50.607Z,2154788179,US
10271,Miraidon-glide-mode,1958-04-02T09:45:13.911Z,2022-02-02T18:46:31.719Z,2922167336,GB
10272,Ursaluna-bloodmoon,1955-11-26T22:59:43.903Z,2003-11-23T09:46:15.329Z,7101028718,IN
10273,Ogerpon-wellspring-mask,1972-05-25T22:47:09.216Z,2003-02-23T14:02:07.134Z,947726881,ES
10274,Ogerpon-hearthflame-mask,1946-05-22T07:43:12.517Z,2011-10-08T11:21:31.178Z,475701039,NZ
10275,Ogerpon-cornerstone-mask,1999-07-17T00:34:00.040Z,2010-09-24T10:27:39.724Z,6203077821,MX
10276,Terapagos-terastal,1979-11-21T09:55:48.966Z,2014-11-24T10:32:19.956Z,112588127,IE
10277,Terapagos-stellar,1994-05-30T05:46:50.806Z,2014-06-24T08:41:46.427Z,579806675,TR
